lg_code,city_name,is_hoppo_city,lg_code_5,prefecture_code,prefecture_name,pref_code_label,pref_name_label
172090,かほく市,false,17209,17,石川県,17,石川県
172103,白山市,false,17210,17,石川県,17,石川県
172111,能美市,false,17211,17,石川県,17,石川県
172120,野々市市,false,17212,17,石川県,17,石川県
173240,川北町,false,17324,17,石川県,17,石川県
173614,津幡町,false,17361,17,石川県,17,石川県
173657,内灘町,false,17365,17,石川県,17,石川県
173843,志賀町,false,17384,17,石川県,17,石川県
173860,宝達志水町,false,17386,17,石川県,17,石川県
174076,中能登町,false,17407,17,石川県,17,石川県
174611,穴水町,false,17461,17,石川県,17,石川県
174637,能登町,false,17463,17,石川県,17,石川県
182010,福井市,false,18201,18,福井県,18,福井県
182028,敦賀市,false,18202,18,福井県,18,福井県
182044,小浜市,false,18204,18,福井県,18,福井県
182052,大野市,false,18205,18,福井県,18,福井県
182061,勝山市,false,18206,18,福井県,18,福井県
182079,鯖江市,false,18207,18,福井県,18,福井県
182087,あわら市,false,18208,18,福井県,18,福井県
182095,越前市,false,18209,18,福井県,18,福井県
182109,坂井市,false,18210,18,福井県,18,福井県
183229,永平寺町,false,18322,18,福井県,18,福井県
183822,池田町,false,18382,18,福井県,18,福井県
184047,南越前町,false,18404,18,福井県,18,福井県
184233,越前町,false,18423,18,福井県,18,福井県
184420,美浜町,false,18442,18,福井県,18,福井県
184811,高浜町,false,18481,18,福井県,18,福井県
184837,おおい町,false,18483,18,福井県,18,福井県
185019,若狭町,false,18501,18,福井県,18,福井県
192015,甲府市,false,19201,19,山梨県,19,山梨県
192023,富士吉田市,false,19202,19,山梨県,19,山梨県
192040,都留市,false,19204,19,山梨県,19,山梨県
192058,山梨市,false,19205,19,山梨県,19,山梨県
192066,大月市,false,19206,19,山梨県,19,山梨県
192074,韮崎市,false,19207,19,山梨県,19,山梨県
192082,南アルプス市,false,19208,19,山梨県,19,山梨県
192091,北杜市,false,19209,19,山梨県,19,山梨県
192104,甲斐市,false,19210,19,山梨県,19,山梨県
192112,笛吹市,false,19211,19,山梨県,19,山梨県
192121,上野原市,false,19212,19,山梨県,19,山梨県
192139,甲州市,false,19213,19,山梨県,19,山梨県
192147,中央市,false,19214,19,山梨県,19,山梨県
193461,市川三郷町,false,19346,19,山梨県,19,山梨県
193640,早川町,false,19364,19,山梨県,19,山梨県
193658,身延町,false,19365,19,山梨県,19,山梨県
193666,南部町,false,19366,19,山梨県,19,山梨県
193682,富士川町,false,19368,19,山梨県,19,山梨県
193844,昭和町,false,19384,19,山梨県,19,山梨県
194221,道志村,false,19422,19,山梨県,19,山梨県
194239,西桂町,false,19423,19,山梨県,19,山梨県
194247,忍野村,false,19424,19,山梨県,19,山梨県
194255,山中湖村,false,19425,19,山梨県,19,山梨県
194298,鳴沢村,false,19429,19,山梨県,19,山梨県
194301,富士河口湖町,false,19430,19,山梨県,19,山梨県
194425,小菅村,false,19442,19,山梨県,19,山梨県
194433,丹波山村,false,19443,19,山梨県,19,山梨県
202011,長野市,false,20201,20,長野県,20,長野県
202029,松本市,false,20202,20,長野県,20,長野県
202037,上田市,false,20203,20,長野県,20,長野県
202045,岡谷市,false,20204,20,長野県,20,長野県
202053,飯田市,false,20205,20,長野県,20,長野県
202061,諏訪市,false,20206,20,長野県,20,長野県
202070,須坂市,false,20207,20,長野県,20,長野県
202088,小諸市,false,20208,20,長野県,20,長野県
202096,伊那市,false,20209,20,長野県,20,長野県
202100,駒ヶ根市,false,20210,20,長野県,20,長野県
202118,中野市,false,20211,20,長野県,20,長野県
202126,大町市,false,20212,20,長野県,20,長野県
202134,飯山市,false,20213,20,長野県,20,長野県
202142,茅野市,false,20214,20,長野県,20,長野県
202151,塩尻市,false,20215,20,長野県,20,長野県
202177,佐久市,false,20217,20,長野県,20,長野県
202185,千曲市,false,20218,20,長野県,20,長野県
202193,東御市,false,20219,20,長野県,20,長野県
202207,安曇野市,false,20220,20,長野県,20,長野県
203033,小海町,false,20303,20,長野県,20,長野県
203041,川上村,false,20304,20,長野県,20,長野県
203050,南牧村,false,20305,20,長野県,20,長野県
203068,南相木村,false,20306,20,長野県,20,長野県
203076,北相木村,false,20307,20,長野県,20,長野県
203092,佐久穂町,false,20309,20,長野県,20,長野県
203211,軽井沢町,false,20321,20,長野県,20,長野県
203238,御代田町,false,20323,20,長野県,20,長野県
203246,立科町,false,20324,20,長野県,20,長野県
203491,青木村,false,20349,20,長野県,20,長野県
203505,長和町,false,20350,20,長野県,20,長野県
203611,下諏訪町,false,20361,20,長野県,20,長野県
203629,富士見町,false,20362,20,長野県,20,長野県
203637,原村,false,20363,20,長野県,20,長野県
203823,辰野町,false,20382,20,長野県,20,長野県
203831,箕輪町,false,20383,20,長野県,20,長野県
203840,飯島町,false,20384,20,長野県,20,長野県
203858,南箕輪村,false,20385,20,長野県,20,長野県
203866,中川村,false,20386,20,長野県,20,長野県
203882,宮田村,false,20388,20,長野県,20,長野県
204021,松川町,false,20402,20,長野県,20,長野県
204030,高森町,false,20403,20,長野県,20,長野県
204048,阿南町,false,20404,20,長野県,20,長野県
204072,阿智村,false,20407,20,長野県,20,長野県
204099,平谷村,false,20409,20,長野県,20,長野県
204102,根羽村,false,20410,20,長野県,20,長野県
204111,下條村,false,20411,20,長野県,20,長野県
204129,売木村,false,20412,20,長野県,20,長野県
204137,天龍村,false,20413,20,長野県,20,長野県
204145,泰阜村,false,20414,20,長野県,20,長野県
204153,喬木村,false,20415,20,長野県,20,長野県
204161,豊丘村,false,20416,20,長野県,20,長野県
204170,大鹿村,false,20417,20,長野県,20,長野県
204226,上松町,false,20422,20,長野県,20,長野県
204234,南木曽町,false,20423,20,長野県,20,長野県
204251,木祖村,false,20425,20,長野県,20,長野県
204293,王滝村,false,20429,20,長野県,20,長野県
204307,大桑村,false,20430,20,長野県,20,長野県
204323,木曽町,false,20432,20,長野県,20,長野県
204463,麻績村,false,20446,20,長野県,20,長野県
204480,生坂村,false,20448,20,長野県,20,長野県
204501,山形村,false,20450,20,長野県,20,長野県
204510,朝日村,false,20451,20,長野県,20,長野県
204528,筑北村,false,20452,20,長野県,20,長野県
204811,池田町,false,20481,20,長野県,20,長野県
204820,松川村,false,20482,20,長野県,20,長野県
204854,白馬村,false,20485,20,長野県,20,長野県
204862,小谷村,false,20486,20,長野県,20,長野県
205214,坂城町,false,20521,20,長野県,20,長野県
205419,小布施町,false,20541,20,長野県,20,長野県
205435,高山村,false,20543,20,長野県,20,長野県
205613,山ノ内町,false,20561,20,長野県,20,長野県
205621,木島平村,false,20562,20,長野県,20,長野県
205630,野沢温泉村,false,20563,20,長野県,20,長野県
205834,信濃町,false,20583,20,長野県,20,長野県
205885,小川村,false,20588,20,長野県,20,長野県
205907,飯綱町,false,20590,20,長野県,20,長野県
206024,栄村,false,20602,20,長野県,20,長野県
212016,岐阜市,false,21201,21,岐阜県,21,岐阜県
212024,大垣市,false,21202,21,岐阜県,21,岐阜県
212032,高山市,false,21203,21,岐阜県,21,岐阜県
212041,多治見市,false,21204,21,岐阜県,21,岐阜県
212059,関市,false,21205,21,岐阜県,21,岐阜県
212067,中津川市,false,21206,21,岐阜県,21,岐阜県
212075,美濃市,false,21207,21,岐阜県,21,岐阜県
212083,瑞浪市,false,21208,21,岐阜県,21,岐阜県
212091,羽島市,false,21209,21,岐阜県,21,岐阜県
212105,恵那市,false,21210,21,岐阜県,21,岐阜県
212113,美濃加茂市,false,21211,21,岐阜県,21,岐阜県
212121,土岐市,false,21212,21,岐阜県,21,岐阜県
212130,各務原市,false,21213,21,岐阜県,21,岐阜県
212148,可児市,false,21214,21,岐阜県,21,岐阜県
212156,山県市,false,21215,21,岐阜県,21,岐阜県
212164,瑞穂市,false,21216,21,岐阜県,21,岐阜県
212172,飛騨市,false,21217,21,岐阜県,21,岐阜県
212181,本巣市,false,21218,21,岐阜県,21,岐阜県
212199,郡上市,false,21219,21,岐阜県,21,岐阜県
212202,下呂市,false,21220,21,岐阜県,21,岐阜県
212211,海津市,false,21221,21,岐阜県,21,岐阜県
213021,岐南町,false,21302,21,岐阜県,21,岐阜県
213039,笠松町,false,21303,21,岐阜県,21,岐阜県
213411,養老町,false,21341,21,岐阜県,21,岐阜県
213616,垂井町,false,21361,21,岐阜県,21,岐阜県
213624,関ケ原町,false,21362,21,岐阜県,21,岐阜県
213811,神戸町,false,21381,21,岐阜県,21,岐阜県
213829,輪之内町,false,21382,21,岐阜県,21,岐阜県
213837,安八町,false,21383,21,岐阜県,21,岐阜県
214019,揖斐川町,false,21401,21,岐阜県,21,岐阜県
214035,大野町,false,21403,21,岐阜県,21,岐阜県
214043,池田町,false,21404,21,岐阜県,21,岐阜県
214213,北方町,false,21421,21,岐阜県,21,岐阜県
215015,坂祝町,false,21501,21,岐阜県,21,岐阜県
215023,富加町,false,21502,21,岐阜県,21,岐阜県
215031,川辺町,false,21503,21,岐阜県,21,岐阜県
215040,七宗町,false,21504,21,岐阜県,21,岐阜県
215058,八百津町,false,21505,21,岐阜県,21,岐阜県
215066,白川町,false,21506,21,岐阜県,21,岐阜県
215074,東白川村,false,21507,21,岐阜県,21,岐阜県
215210,御嵩町,false,21521,21,岐阜県,21,岐阜県
216046,白川村,false,21604,21,岐阜県,21,岐阜県
221007,静岡市,false,22100,22,静岡県,22,静岡県
221309,浜松市,false,22130,22,静岡県,22,静岡県
222038,沼津市,false,22203,22,静岡県,22,静岡県
222054,熱海市,false,22205,22,静岡県,22,静岡県
222062,三島市,false,22206,22,静岡県,22,静岡県
222071,富士宮市,false,22207,22,静岡県,22,静岡県
222089,伊東市,false,22208,22,静岡県,22,静岡県
222097,島田市,false,22209,22,静岡県,22,静岡県
222101,富士市,false,22210,22,静岡県,22,静岡県
222119,磐田市,false,22211,22,静岡県,22,静岡県
222127,焼津市,false,22212,22,静岡県,22,静岡県
222135,掛川市,false,22213,22,静岡県,22,静岡県
222143,藤枝市,false,22214,22,静岡県,22,静岡県
222151,御殿場市,false,22215,22,静岡県,22,静岡県
222160,袋井市,false,22216,22,静岡県,22,静岡県
222194,下田市,false,22219,22,静岡県,22,静岡県
222208,裾野市,false,22220,22,静岡県,22,静岡県
222216,湖西市,false,22221,22,静岡県,22,静岡県
222224,伊豆市,false,22222,22,静岡県,22,静岡県
222232,御前崎市,false,22223,22,静岡県,22,静岡県
222241,菊川市,false,22224,22,静岡県,22,静岡県
222259,伊豆の国市,false,22225,22,静岡県,22,静岡県
222267,牧之原市,false,22226,22,静岡県,22,静岡県
223018,東伊豆町,false,22301,22,静岡県,22,静岡県
223026,河津町,false,22302,22,静岡県,22,静岡県
223042,南伊豆町,false,22304,22,静岡県,22,静岡県
223051,松崎町,false,22305,22,静岡県,22,静岡県
223069,西伊豆町,false,22306,22,静岡県,22,静岡県
223255,函南町,false,22325,22,静岡県,22,静岡県
223417,清水町,false,22341,22,静岡県,22,静岡県
223425,長泉町,false,22342,22,静岡県,22,静岡県
223441,小山町,false,22344,22,静岡県,22,静岡県
224243,吉田町,false,22424,22,静岡県,22,静岡県
224294,川根本町,false,22429,22,静岡県,22,静岡県
224618,森町,false,22461,22,静岡県,22,静岡県
231002,名古屋市,false,23100,23,愛知県,23,愛知県
232017,豊橋市,false,23201,23,愛知県,23,愛知県
232025,岡崎市,false,23202,23,愛知県,23,愛知県
232033,一宮市,false,23203,23,愛知県,23,愛知県
232041,瀬戸市,false,23204,23,愛知県,23,愛知県
232050,半田市,false,23205,23,愛知県,23,愛知県
232068,春日井市,false,23206,23,愛知県,23,愛知県
232076,豊川市,false,23207,23,愛知県,23,愛知県
232084,津島市,false,23208,23,愛知県,23,愛知県
232092,碧南市,false,23209,23,愛知県,23,愛知県
232106,刈谷市,false,23210,23,愛知県,23,愛知県
232114,豊田市,false,23211,23,愛知県,23,愛知県
232122,安城市,false,23212,23,愛知県,23,愛知県
232131,西尾市,false,23213,23,愛知県,23,愛知県
232149,蒲郡市,false,23214,23,愛知県,23,愛知県
232157,犬山市,false,23215,23,愛知県,23,愛知県
232165,常滑市,false,23216,23,愛知県,23,愛知県
232173,江南市,false,23217,23,愛知県,23,愛知県
232190,小牧市,false,23219,23,愛知県,23,愛知県
232203,稲沢市,false,23220,23,愛知県,23,愛知県
232211,新城市,false,23221,23,愛知県,23,愛知県
232220,東海市,false,23222,23,愛知県,23,愛知県
232238,大府市,false,23223,23,愛知県,23,愛知県
232246,知多市,false,23224,23,愛知県,23,愛知県
232254,知立市,false,23225,23,愛知県,23,愛知県
232262,尾張旭市,false,23226,23,愛知県,23,愛知県
232271,高浜市,false,23227,23,愛知県,23,愛知県
232289,岩倉市,false,23228,23,愛知県,23,愛知県
232297,豊明市,false,23229,23,愛知県,23,愛知県
232301,日進市,false,23230,23,愛知県,23,愛知県
232319,田原市,false,23231,23,愛知県,23,愛知県
232327,愛西市,false,23232,23,愛知県,23,愛知県
232335,清須市,false,23233,23,愛知県,23,愛知県
232343,北名古屋市,false,23234,23,愛知県,23,愛知県
232351,弥富市,false,23235,23,愛知県,23,愛知県
232360,みよし市,false,23236,23,愛知県,23,愛知県
232378,あま市,false,23237,23,愛知県,23,愛知県
232386,長久手市,false,23238,23,愛知県,23,愛知県
233021,東郷町,false,23302,23,愛知県,23,愛知県
233421,豊山町,false,23342,23,愛知県,23,愛知県
233617,大口町,false,23361,23,愛知県,23,愛知県
233625,扶桑町,false,23362,23,愛知県,23,愛知県
234249,大治町,false,23424,23,愛知県,23,愛知県
234257,蟹江町,false,23425,23,愛知県,23,愛知県
234273,飛島村,false,23427,23,愛知県,23,愛知県
234419,阿久比町,false,23441,23,愛知県,23,愛知県
234427,東浦町,false,23442,23,愛知県,23,愛知県
234451,南知多町,false,23445,23,愛知県,23,愛知県
234460,美浜町,false,23446,23,愛知県,23,愛知県
234478,武豊町,false,23447,23,愛知県,23,愛知県
235016,幸田町,false,23501,23,愛知県,23,愛知県
235610,設楽町,false,23561,23,愛知県,23,愛知県
235628,東栄町,false,23562,23,愛知県,23,愛知県
235636,豊根村,false,23563,23,愛知県,23,愛知県
242012,津市,false,24201,24,三重県,24,三重県
242021,四日市市,false,24202,24,三重県,24,三重県
242039,伊勢市,false,24203,24,三重県,24,三重県
242047,松阪市,false,24204,24,三重県,24,三重県
242055,桑名市,false,24205,24,三重県,24,三重県
242071,鈴鹿市,false,24207,24,三重県,24,三重県
242080,名張市,false,24208,24,三重県,24,三重県
242098,尾鷲市,false,24209,24,三重県,24,三重県
242101,亀山市,false,24210,24,三重県,24,三重県
242110,鳥羽市,false,24211,24,三重県,24,三重県
242128,熊野市,false,24212,24,三重県,24,三重県
242144,いなべ市,false,24214,24,三重県,24,三重県
242152,志摩市,false,24215,24,三重県,24,三重県
242161,伊賀市,false,24216,24,三重県,24,三重県
243035,木曽岬町,false,24303,24,三重県,24,三重県
243248,東員町,false,24324,24,三重県,24,三重県
243418,菰野町,false,24341,24,三重県,24,三重県
243434,朝日町,false,24343,24,三重県,24,三重県
243442,川越町,false,24344,24,三重県,24,三重県
244414,多気町,false,24441,24,三重県,24,三重県
244422,明和町,false,24442,24,三重県,24,三重県
244431,大台町,false,24443,24,三重県,24,三重県
244619,玉城町,false,24461,24,三重県,24,三重県
244708,度会町,false,24470,24,三重県,24,三重県
244716,大紀町,false,24471,24,三重県,24,三重県
244724,南伊勢町,false,24472,24,三重県,24,三重県
245437,紀北町,false,24543,24,三重県,24,三重県
245615,御浜町,false,24561,24,三重県,24,三重県
245623,紀宝町,false,24562,24,三重県,24,三重県
252018,大津市,false,25201,25,滋賀県,25,滋賀県
252026,彦根市,false,25202,25,滋賀県,25,滋賀県
252034,長浜市,false,25203,25,滋賀県,25,滋賀県
252042,近江八幡市,false,25204,25,滋賀県,25,滋賀県
252069,草津市,false,25206,25,滋賀県,25,滋賀県
252077,守山市,false,25207,25,滋賀県,25,滋賀県
252085,栗東市,false,25208,25,滋賀県,25,滋賀県
252093,甲賀市,false,25209,25,滋賀県,25,滋賀県
252107,野洲市,false,25210,25,滋賀県,25,滋賀県
252115,湖南市,false,25211,25,滋賀県,25,滋賀県
252123,高島市,false,25212,25,滋賀県,25,滋賀県
252131,東近江市,false,25213,25,滋賀県,25,滋賀県
252140,米原市,false,25214,25,滋賀県,25,滋賀県
253839,日野町,false,25383,25,滋賀県,25,滋賀県
253847,竜王町,false,25384,25,滋賀県,25,滋賀県
254258,愛荘町,false,25425,25,滋賀県,25,滋賀県
254410,豊郷町,false,25441,25,滋賀県,25,滋賀県
254428,甲良町,false,25442,25,滋賀県,25,滋賀県
254436,多賀町,false,25443,25,滋賀県,25,滋賀県
261009,京都市,false,26100,26,京都府,26,京都府
262013,福知山市,false,26201,26,京都府,26,京都府
262021,舞鶴市,false,26202,26,京都府,26,京都府
262030,綾部市,false,26203,26,京都府,26,京都府
262048,宇治市,false,26204,26,京都府,26,京都府
262056,宮津市,false,26205,26,京都府,26,京都府
262064,亀岡市,false,26206,26,京都府,26,京都府
262072,城陽市,false,26207,26,京都府,26,京都府
262081,向日市,false,26208,26,京都府,26,京都府
262099,長岡京市,false,26209,26,京都府,26,京都府
262102,八幡市,false,26210,26,京都府,26,京都府
262111,京田辺市,false,26211,26,京都府,26,京都府
262129,京丹後市,false,26212,26,京都府,26,京都府
262137,南丹市,false,26213,26,京都府,26,京都府
262145,木津川市,false,26214,26,京都府,26,京都府
263036,大山崎町,false,26303,26,京都府,26,京都府
263222,久御山町,false,26322,26,京都府,26,京都府
263435,井手町,false,26343,26,京都府,26,京都府
263443,宇治田原町,false,26344,26,京都府,26,京都府
263648,笠置町,false,26364,26,京都府,26,京都府
263656,和束町,false,26365,26,京都府,26,京都府
263664,精華町,false,26366,26,京都府,26,京都府
263672,南山城村,false,26367,26,京都府,26,京都府
264075,京丹波町,false,26407,26,京都府,26,京都府
264636,伊根町,false,26463,26,京都府,26,京都府
264652,与謝野町,false,26465,26,京都府,26,京都府
271004,大阪市,false,27100,27,大阪府,27,大阪府
271403,堺市,false,27140,27,大阪府,27,大阪府
272027,岸和田市,false,27202,27,大阪府,27,大阪府
272035,豊中市,false,27203,27,大阪府,27,大阪府
272043,池田市,false,27204,27,大阪府,27,大阪府
272051,吹田市,false,27205,27,大阪府,27,大阪府
272060,泉大津市,false,27206,27,大阪府,27,大阪府
272078,高槻市,false,27207,27,大阪府,27,大阪府
272086,貝塚市,false,27208,27,大阪府,27,大阪府
272094,守口市,false,27209,27,大阪府,27,大阪府
272108,枚方市,false,27210,27,大阪府,27,大阪府
272116,茨木市,false,27211,27,大阪府,27,大阪府
272124,八尾市,false,27212,27,大阪府,27,大阪府
272132,泉佐野市,false,27213,27,大阪府,27,大阪府
272141,富田林市,false,27214,27,大阪府,27,大阪府
272159,寝屋川市,false,27215,27,大阪府,27,大阪府
272167,河内長野市,false,27216,27,大阪府,27,大阪府
272175,松原市,false,27217,27,大阪府,27,大阪府
272183,大東市,false,27218,27,大阪府,27,大阪府
272191,和泉市,false,27219,27,大阪府,27,大阪府
272205,箕面市,false,27220,27,大阪府,27,大阪府
272213,柏原市,false,27221,27,大阪府,27,大阪府
272221,羽曳野市,false,27222,27,大阪府,27,大阪府
272230,門真市,false,27223,27,大阪府,27,大阪府
272248,摂津市,false,27224,27,大阪府,27,大阪府
272256,高石市,false,27225,27,大阪府,27,大阪府
272264,藤井寺市,false,27226,27,大阪府,27,大阪府
272272,東大阪市,false,27227,27,大阪府,27,大阪府
272281,泉南市,false,27228,27,大阪府,27,大阪府
272299,四條畷市,false,27229,27,大阪府,27,大阪府
272302,交野市,false,27230,27,大阪府,27,大阪府
272311,大阪狭山市,false,27231,27,大阪府,27,大阪府
272329,阪南市,false,27232,27,大阪府,27,大阪府
273015,島本町,false,27301,27,大阪府,27,大阪府
273210,豊能町,false,27321,27,大阪府,27,大阪府
273228,能勢町,false,27322,27,大阪府,27,大阪府
273414,忠岡町,false,27341,27,大阪府,27,大阪府
273619,熊取町,false,27361,27,大阪府,27,大阪府
273627,田尻町,false,27362,27,大阪府,27,大阪府
273660,岬町,false,27366,27,大阪府,27,大阪府
273813,太子町,false,27381,27,大阪府,27,大阪府
273821,河南町,false,27382,27,大阪府,27,大阪府
273830,千早赤阪村,false,27383,27,大阪府,27,大阪府
281000,神戸市,false,28100,28,兵庫県,28,兵庫県
282014,姫路市,false,28201,28,兵庫県,28,兵庫県
282022,尼崎市,false,28202,28,兵庫県,28,兵庫県
282031,明石市,false,28203,28,兵庫県,28,兵庫県
282049,西宮市,false,28204,28,兵庫県,28,兵庫県
282057,洲本市,false,28205,28,兵庫県,28,兵庫県
282065,芦屋市,false,28206,28,兵庫県,28,兵庫県
282073,伊丹市,false,28207,28,兵庫県,28,兵庫県
282081,相生市,false,28208,28,兵庫県,28,兵庫県
282090,豊岡市,false,28209,28,兵庫県,28,兵庫県
282103,加古川市,false,28210,28,兵庫県,28,兵庫県
282120,赤穂市,false,28212,28,兵庫県,28,兵庫県
282138,西脇市,false,28213,28,兵庫県,28,兵庫県
282146,宝塚市,false,28214,28,兵庫県,28,兵庫県
282154,三木市,false,28215,28,兵庫県,28,兵庫県
282162,高砂市,false,28216,28,兵庫県,28,兵庫県
282171,川西市,false,28217,28,兵庫県,28,兵庫県
282189,小野市,false,28218,28,兵庫県,28,兵庫県
282197,三田市,false,28219,28,兵庫県,28,兵庫県
282201,加西市,false,28220,28,兵庫県,28,兵庫県
282219,丹波篠山市,false,28221,28,兵庫県,28,兵庫県
282227,養父市,false,28222,28,兵庫県,28,兵庫県
282235,丹波市,false,28223,28,兵庫県,28,兵庫県
282243,南あわじ市,false,28224,28,兵庫県,28,兵庫県
282251,朝来市,false,28225,28,兵庫県,28,兵庫県
282260,淡路市,false,28226,28,兵庫県,28,兵庫県
282278,宍粟市,false,28227,28,兵庫県,28,兵庫県
282286,加東市,false,28228,28,兵庫県,28,兵庫県
282294,たつの市,false,28229,28,兵庫県,28,兵庫県
283011,猪名川町,false,28301,28,兵庫県,28,兵庫県
283657,多可町,false,28365,28,兵庫県,28,兵庫県
283819,稲美町,false,28381,28,兵庫県,28,兵庫県
283827,播磨町,false,28382,28,兵庫県,28,兵庫県
284424,市川町,false,28442,28,兵庫県,28,兵庫県
284432,福崎町,false,28443,28,兵庫県,28,兵庫県
284467,神河町,false,28446,28,兵庫県,28,兵庫県
284645,太子町,false,28464,28,兵庫県,28,兵庫県
284815,上郡町,false,28481,28,兵庫県,28,兵庫県
285013,佐用町,false,28501,28,兵庫県,28,兵庫県
285854,香美町,false,28585,28,兵庫県,28,兵庫県
285862,新温泉町,false,28586,28,兵庫県,28,兵庫県
292010,奈良市,false,29201,29,奈良県,29,奈良県
292028,大和高田市,false,29202,29,奈良県,29,奈良県
292036,大和郡山市,false,29203,29,奈良県,29,奈良県
292044,天理市,false,29204,29,奈良県,29,奈良県
292052,橿原市,false,29205,29,奈良県,29,奈良県
292061,桜井市,false,29206,29,奈良県,29,奈良県
292079,五條市,false,29207,29,奈良県,29,奈良県
292087,御所市,false,29208,29,奈良県,29,奈良県
292095,生駒市,false,29209,29,奈良県,29,奈良県
292109,香芝市,false,29210,29,奈良県,29,奈良県
292117,葛城市,false,29211,29,奈良県,29,奈良県
292125,宇陀市,false,29212,29,奈良県,29,奈良県
293229,山添村,false,29322,29,奈良県,29,奈良県
293423,平群町,false,29342,29,奈良県,29,奈良県
293431,三郷町,false,29343,29,奈良県,29,奈良県
293440,斑鳩町,false,29344,29,奈良県,29,奈良県
293458,安堵町,false,29345,29,奈良県,29,奈良県
293610,川西町,false,29361,29,奈良県,29,奈良県
293628,三宅町,false,29362,29,奈良県,29,奈良県
293636,田原本町,false,29363,29,奈良県,29,奈良県
293857,曽爾村,false,29385,29,奈良県,29,奈良県
293865,御杖村,false,29386,29,奈良県,29,奈良県
294012,高取町,false,29401,29,奈良県,29,奈良県
294021,明日香村,false,29402,29,奈良県,29,奈良県
294241,上牧町,false,29424,29,奈良県,29,奈良県
294250,王寺町,false,29425,29,奈良県,29,奈良県
294268,広陵町,false,29426,29,奈良県,29,奈良県
294276,河合町,false,29427,29,奈良県,29,奈良県
294411,吉野町,false,29441,29,奈良県,29,奈良県
294420,大淀町,false,29442,29,奈良県,29,奈良県
294438,下市町,false,29443,29,奈良県,29,奈良県
294446,黒滝村,false,29444,29,奈良県,29,奈良県
294462,天川村,false,29446,29,奈良県,29,奈良県
294471,野迫川村,false,29447,29,奈良県,29,奈良県
294497,十津川村,false,29449,29,奈良県,29,奈良県
294501,下北山村,false,29450,29,奈良県,29,奈良県
294519,上北山村,false,29451,29,奈良県,29,奈良県
294527,川上村,false,29452,29,奈良県,29,奈良県
294535,東吉野村,false,29453,29,奈良県,29,奈良県
302015,和歌山市,false,30201,30,和歌山県,30,和歌山県
302023,海南市,false,30202,30,和歌山県,30,和歌山県
302031,橋本市,false,30203,30,和歌山県,30,和歌山県
302040,有田市,false,30204,30,和歌山県,30,和歌山県
302058,御坊市,false,30205,30,和歌山県,30,和歌山県
302066,田辺市,false,30206,30,和歌山県,30,和歌山県
302074,新宮市,false,30207,30,和歌山県,30,和歌山県
302082,紀の川市,false,30208,30,和歌山県,30,和歌山県
302091,岩出市,false,30209,30,和歌山県,30,和歌山県
303046,紀美野町,false,30304,30,和歌山県,30,和歌山県
303411,かつらぎ町,false,30341,30,和歌山県,30,和歌山県
303437,九度山町,false,30343,30,和歌山県,30,和歌山県
303445,高野町,false,30344,30,和歌山県,30,和歌山県
303615,湯浅町,false,30361,30,和歌山県,30,和歌山県
303623,広川町,false,30362,30,和歌山県,30,和歌山県
303666,有田川町,false,30366,30,和歌山県,30,和歌山県
303810,美浜町,false,30381,30,和歌山県,30,和歌山県
303828,日高町,false,30382,30,和歌山県,30,和歌山県
303836,由良町,false,30383,30,和歌山県,30,和歌山県
303909,印南町,false,30390,30,和歌山県,30,和歌山県
303917,みなべ町,false,30391,30,和歌山県,30,和歌山県
303925,日高川町,false,30392,30,和歌山県,30,和歌山県
304018,白浜町,false,30401,30,和歌山県,30,和歌山県
304042,上富田町,false,30404,30,和歌山県,30,和歌山県
304069,すさみ町,false,30406,30,和歌山県,30,和歌山県
304212,那智勝浦町,false,30421,30,和歌山県,30,和歌山県
304221,太地町,false,30422,30,和歌山県,30,和歌山県
304247,古座川町,false,30424,30,和歌山県,30,和歌山県
304271,北山村,false,30427,30,和歌山県,30,和歌山県
304280,串本町,false,30428,30,和歌山県,30,和歌山県
312011,鳥取市,false,31201,31,鳥取県,31,鳥取県
312029,米子市,false,31202,31,鳥取県,31,鳥取県
312037,倉吉市,false,31203,31,鳥取県,31,鳥取県
312045,境港市,false,31204,31,鳥取県,31,鳥取県
313025,岩美町,false,31302,31,鳥取県,31,鳥取県
313254,若桜町,false,31325,31,鳥取県,31,鳥取県
313289,智頭町,false,31328,31,鳥取県,31,鳥取県
313297,八頭町,false,31329,31,鳥取県,31,鳥取県
313645,三朝町,false,31364,31,鳥取県,31,鳥取県
313700,湯梨浜町,false,31370,31,鳥取県,31,鳥取県
313718,琴浦町,false,31371,31,鳥取県,31,鳥取県
313726,北栄町,false,31372,31,鳥取県,31,鳥取県
313840,日吉津村,false,31384,31,鳥取県,31,鳥取県
313866,大山町,false,31386,31,鳥取県,31,鳥取県
313891,南部町,false,31389,31,鳥取県,31,鳥取県
313904,伯耆町,false,31390,31,鳥取県,31,鳥取県
314013,日南町,false,31401,31,鳥取県,31,鳥取県
314021,日野町,false,31402,31,鳥取県,31,鳥取県
314030,江府町,false,31403,31,鳥取県,31,鳥取県
322016,松江市,false,32201,32,島根県,32,島根県
322024,浜田市,false,32202,32,島根県,32,島根県
322032,出雲市,false,32203,32,島根県,32,島根県
322041,益田市,false,32204,32,島根県,32,島根県
322059,大田市,false,32205,32,島根県,32,島根県
322067,安来市,false,32206,32,島根県,32,島根県
